DeviceID;Timestamp;Temperature;GyroX;GyroY;GyroZ;AccelX;AccelY;AccelZ;Dist1;Dist2;Dist3;Err1;Err2;Err3
4.0;1753881467.169551;17.53268;3.64;-0.77;-476.89;-0.20186;-0.704841;0.159128;0.0;10.0;4.6;0.0;0.3;0.2
4.0;1753881467.174155;17.543043;7.26;0.8;-508.52;-1.015838;-0.70748;0.463931;0.0;-1.5;2.8;0.0;-1.1;0.0
4.0;1753881467.178759;17.548548;2.09;8.12;-470.75;-0.425302;-0.276941;-0.050889;0.0;-3.9;-1.7;0.0;0.6;-0.3
4.0;1753881467.183363;17.553069;0.65;-3.57;-464.92;-0.370642;-1.031881;0.163799;0.0;-3.2;-6.5;0.0;-0.0;-0.0
4.0;1753881467.187967;17.554818;1.08;-1.87;-452.58;-0.011081;-0.769814;0.028034;0.0;3.8;-4.8;0.0;0.5;-0.4
4.0;1753881467.192571;17.543396;2.35;-7.22;-455.68;-0.602458;-0.354654;0.04799;0.0;-12.2;-5.2;0.0;1.1;0.4
4.0;1753881467.197175;17.542488;2.14;-6.46;-490.68;-0.659876;-0.148762;0.253001;0.0;-7.8;2.2;0.0;0.0;-1.2
4.0;1753881467.201779;17.519931;2.85;-15.68;-475.52;-0.835514;-0.996552;0.221396;0.0;-6.6;0.7;0.0;-0.0;1.6
4.0;1753881467.206384;17.537056;3.82;-3.19;-451.59;-0.397669;-0.399371;0.318168;0.0;-0.5;-0.7;0.0;-0.2;-1.8
4.0;1753881467.210988;17.53905;7.41;0.65;-462.61;-0.179649;-0.955842;-0.147667;0.0;0.7;1.2;0.0;0.6;0.5
4.0;1753881467.215592;17.53546;3.68;-0.95;-464.23;-0.736996;-0.652422;0.074132;0.0;0.8;2.2;0.0;-0.0;0.3
4.0;1753881467.220196;17.535376;7.24;-0.39;-475.78;0.103881;-0.144406;0.261238;0.0;0.8;0.4;0.0;0.1;-0.5
4.0;1753881467.2248;17.533652;2.87;0.66;-440.3;-0.630269;-0.414136;-0.129835;0.0;-7.6;-8.4;0.0;-0.4;-0.0
4.0;1753881467.229404;17.553956;4.68;1.99;-434.94;-0.360757;-0.870728;-0.045934;0.0;-3.0;-1.0;0.0;-0.9;0.2
4.0;1753881467.234008;17.542138;5.34;-0.88;-497.42;-0.657537;-0.720903;-0.016327;0.0;-3.4;6.4;0.0;1.9;2.3
4.0;1753881467.238612;17.552218;4.95;-8.39;-465.65;-0.39673;-0.990318;-0.083917;0.0;5.5;-0.9;0.0;-0.7;-1.2
4.0;1753881467.243216;17.536001;1.43;0.47;-485.72;-0.650412;-1.228209;0.038984;0.0;6.2;-4.1;0.0;0.8;1.0
4.0;1753881467.24782;17.531708;2.99;4.48;-483.28;-0.493173;-0.638894;0.160901;0.0;1.0;3.0;0.0;0.2;0.2
4.0;1753881467.252424;17.530172;1.52;8.18;-482.93;-0.530905;-0.07276;-0.136712;0.0;2.5;1.8;0.0;-0.6;-0.3
4.0;1753881467.257028;17.528949;1.84;5.52;-452.18;-0.81823;-0.909463;-0.260858;0.0;-13.1;-1.9;0.0;-0.7;2.8
4.0;1753881467.261633;17.548025;3.73;-7.81;-458.94;-0.385808;-0.778794;-0.046744;0.0;-9.6;-5.7;0.0;0.3;0.5
4.0;1753881467.266237;17.546607;4.72;-3.98;-487.76;-0.630188;-0.668346;-0.228432;0.0;5.1;3.7;0.0;-0.9;1.1
4.0;1753881467.270841;17.554485;4.25;3.39;-451.32;-0.791978;-0.721562;-0.23997;0.0;-2.4;7.8;0.0;0.3;-0.1
4.0;1753881467.275445;17.525904;4.93;-2.68;-529.56;-0.492692;-0.97069;-0.07936;0.0;2.3;4.4;0.0;0.2;-1.8
4.0;1753881467.280049;17.545765;2.87;-7.84;-482.78;-0.567652;-1.093925;-0.277533;0.0;-4.0;-4.3;0.0;-0.4;-0.1
4.0;1753881467.284653;17.543426;2.17;-4.39;-450.48;-0.469751;-1.269719;-0.043345;0.0;-0.4;-1.3;0.0;0.2;0.5
